110, 110, 110, 110, 110, 79, 110, 110, 110, 79, 110, 79, 110, 110, 110, 110, 110, 110, 110, 110, 110, 110, 110, 110, 79, 110, 110, 110, 79, 54, 79, 110, 110, 79, 110, 79, 110, 110, 110, 110, 110, 110, 110, 54, 110, 79, 110, 110, 110, 110, 110, 110, 110, 110, 110, 110, 110, 110, 54, 110, 79, 110, 79, 110, 79, 110, 110, 110, 110, 110, 79, 110, 79, 110, 79, 79, 79, 110, 79, 110, 79, 79, 110, 110
111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111
112, 112, 112, 37, 112, 118, 112, 112, 112, 118, 112, 118, 112, 112, 118, 112, 118, 112, 112, 112, 112, 112, 37, 112, 118, 112, 112, 118, 118, 30, 118, 112, 37, 118, 112, 118, 118, 112, 112, 37, 37, 37, 112, 30, 112, 118, 112, 37, 112, 112, 112, 112, 112, 37, 112, 112, 118, 112, 30, 112, 118, 112, 118, 112, 118, 112, 112, 112, 112, 37, 118, 37, 118, 112, 118, 118, 118, 112, 118, 118, 118, 118, 112, 37
113, 113, 113, 55, 113, 92, 92, 113, 113, 8, 113, 8, 92, 113, 92, 113, 92, 113, 113, 113, 113, 113, 113, 113, 92, 113, 92, 92, 92, 55, 92, 113, 113, 92, 113, 92, 92, 113, 113, 55, 113, 113, 113, 55, 113, 92, 113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 92, 113, 55, 113, 8, 113, 92, 113, 92, 113, 113, 113, 113, 55, 92, 55, 92, 113, 92, 92, 92, 113, 8, 92, 92, 92, 113, 55
114, 114, 114, 95, 114, 58, 58, 114, 114, 58, 114, 12, 58, 114, 58, 114, 58, 114, 114, 114, 58, 114, 114, 114, 58, 114, 58, 58, 58, 95, 58, 114, 114, 58, 114, 58, 58, 114, 114, 95, 114, 114, 114, 95, 114, 58, 114, 95, 114, 114, 114, 114, 114, 114, 114, 114, 58, 114, 95, 114, 58, 114, 58, 114, 58, 114, 114, 114, 114, 95, 58, 95, 58, 114, 58, 58, 58, 114, 58, 58, 58, 58, 114, 95
115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115
116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116, 116
117, 117, 117, 117, 117, 93, 117, 117, 117, 93, 117, 93, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 93, 117, 117, 93, 93, 12, 93, 117, 117, 93, 117, 93, 93, 117, 117, 12, 117, 117, 117, 12, 117, 93, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 93, 117, 12, 117, 93, 117, 93, 117, 93, 117, 117, 117, 117, 12, 93, 12, 93, 117, 93, 93, 93, 117, 93, 117, 93, 93, 117, 117
118, 118, 118, 118, 118, 67, 118, 118, 118, 67, 118, 67, 118, 118, 67, 118, 67, 118, 118, 118, 118, 118, 118, 118, 67, 118, 67, 67, 67, 112, 67, 118, 118, 67, 118, 67, 67, 118, 118, 112, 118, 118, 118, 112, 118, 67, 118, 118, 118, 118, 118, 118, 118, 118, 118, 118, 67, 118, 112, 118, 67, 118, 67, 118, 67, 118, 118, 118, 118, 112, 67, 112, 67, 118, 67, 67, 67, 118, 67, 67, 67, 67, 118, 118
119, 61, 119, 8, 119, 61, 61, 119, 119, 30, 119, 30, 61, 119, 61, 61, 61, 119, 119, 119, 61, 119, 119, 61, 61, 119, 61, 61, 61, 8, 30, 119, 8, 30, 119, 30, 61, 119, 119, 8, 119, 119, 119, 8, 119, 61, 119, 8, 119, 119, 119, 119, 119, 119, 119, 119, 61, 119, 8, 119, 30, 119, 61, 119, 30, 61, 119, 119, 119, 8, 61, 8, 30, 119, 30, 30, 61, 119, 30, 61, 30, 30, 119, 8
120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120
121, 2, 2, 99, 121, 57, 21, 121, 2, 28, 121, 124, 21, 121, 21, 2, 21, 121, 2, 38, 2, 2, 20, 2, 57, 121, 21, 21, 57, 76, 57, 2, 41, 57, 38, 28, 57, 121, 2, 99, 20, 20, 121, 76, 121, 57, 121, 59, 2, 121, 121, 121, 121, 20, 121, 38, 21, 121, 76, 38, 28, 2, 57, 121, 28, 2, 121, 38, 121, 99, 57, 99, 57, 121, 57, 28, 57, 121, 28, 21, 28, 28, 2, 99
122, 103, 122, 24, 122, 103, 103, 122, 122, 49, 122, 49, 103, 122, 103, 103, 103, 122, 122, 122, 103, 122, 122, 103, 103, 122, 103, 103, 103, 9, 49, 122, 24, 49, 122, 49, 103, 122, 122, 24, 24, 24, 122, 9, 122, 49, 122, 24, 103, 122, 122, 122, 122, 122, 122, 122, 103, 122, 9, 122, 49, 122, 103, 122, 49, 103, 122, 122, 122, 24, 103, 24, 49, 122, 49, 49, 49, 122, 49, 103, 49, 49, 122, 24
123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123, 123
124, 70, 18, 57, 124, 3, 70, 124, 18, 84, 124, 84, 70, 124, 3, 70, 3, 124, 18, 124, 70, 18, 28, 70, 3, 124, 3, 3, 3, 57, 3, 18, 28, 84, 124, 84, 3, 124, 18, 57, 28, 28, 124, 57, 124, 3, 124, 28, 70, 124, 124, 124, 124, 28, 18, 124, 3, 124, 57, 124, 84, 18, 3, 124, 84, 70, 124, 124, 124, 57, 3, 57, 3, 124, 3, 84, 3, 18, 84, 3, 84, 84, 18, 57
125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125, 125
126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126
127, 95, 95, 86, 127, 114, 95, 127, 95, 114, 127, 114, 95, 127, 95, 95, 95, 127, 95, 127, 95, 95, 86, 95, 114, 127, 95, 95, 114, 86, 114, 95, 86, 114, 127, 114, 114, 127, 95, 86, 86, 86, 127, 86, 127, 114, 127, 86, 95, 127, 127, 127, 127, 86, 127, 127, 95, 127, 86, 127, 114, 95, 114, 127, 114, 95, 127, 127, 127, 86, 114, 86, 114, 127, 114, 114, 114, 127, 114, 95, 114, 114, 95, 86
